-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 
Location: Latitude  48.7672   Longitude 11.5064 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 449.8 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/hour) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,PRECTOTCORR,PS,WS50M
2022,11,14,3,0.0,0.0,96.4,5.83
2022,11,14,4,0.0,0.0,96.39,5.63
2022,11,14,5,0.0,0.0,96.4,5.47
2022,11,14,6,0.0,0.0,96.43,5.62
2022,11,14,7,7.8,0.0,96.45,5.13
2022,11,14,8,71.16,0.0,96.45,3.86
2022,11,14,9,154.98,0.0,96.47,3.91
2022,11,14,10,209.92,0.0,96.46,4.59
2022,11,14,11,267.73,0.0,96.44,4.86
2022,11,14,12,283.34,0.0,96.4,4.78
2022,11,14,13,234.17,0.0,96.38,4.49
2022,11,14,14,147.47,0.0,96.36,4.23
2022,11,14,15,70.47,0.0,96.34,3.99
2022,11,14,16,11.12,0.0,96.33,4.36
2022,11,14,17,0.0,0.0,96.33,4.8
2022,11,14,18,0.0,0.0,96.35,5.31
2022,11,14,19,0.0,0.0,96.36,5.88
2022,11,14,20,0.0,0.0,96.36,6.42
2022,11,14,21,0.0,0.0,96.36,6.73
2022,11,14,22,0.0,0.0,96.35,6.86
2022,11,14,23,0.0,0.0,96.33,6.75
2022,11,15,0,0.0,0.0,96.29,6.43
2022,11,15,1,0.0,0.0,96.24,6.06
2022,11,15,2,0.0,0.0,96.2,5.84
2022,11,15,3,0.0,0.0,96.15,5.77
2022,11,15,4,0.0,0.0,96.12,5.73
2022,11,15,5,0.0,0.0,96.09,5.71
2022,11,15,6,0.0,0.0,96.08,5.75
2022,11,15,7,8.85,0.0,96.07,5.85
2022,11,15,8,89.1,0.0,96.08,5.92
2022,11,15,9,209.12,0.0,96.05,4.88
2022,11,15,10,303.33,0.0,95.99,4.14
2022,11,15,11,316.44,0.0,95.93,5.04
2022,11,15,12,363.56,0.0,95.84,4.84
2022,11,15,13,292.61,0.0,95.77,4.81
2022,11,15,14,199.99,0.0,95.7,4.73
2022,11,15,15,92.86,0.0,95.64,4.71
2022,11,15,16,11.41,0.0,95.61,5.39
2022,11,15,17,0.0,0.0,95.59,6.23
2022,11,15,18,0.0,0.0,95.56,7.02
2022,11,15,19,0.0,0.0,95.52,7.54
2022,11,15,20,0.0,0.0,95.47,7.66
2022,11,15,21,0.0,0.0,95.41,7.41
2022,11,15,22,0.0,0.0,95.36,6.77
2022,11,15,23,0.0,0.0,95.31,6.34
2022,11,16,0,0.0,0.0,95.24,6.21
2022,11,16,1,0.0,0.01,95.17,6.24
2022,11,16,2,0.0,0.02,95.13,5.58
2022,11,16,3,0.0,0.06,95.1,4.41
2022,11,16,4,0.0,0.17,95.1,3.67
2022,11,16,5,0.0,0.43,95.11,3.36
2022,11,16,6,0.0,0.73,95.11,3.35
2022,11,16,7,5.7,0.88,95.1,3.55
2022,11,16,8,41.27,0.82,95.11,3.8
2022,11,16,9,96.22,0.61,95.11,3.79
2022,11,16,10,160.64,0.36,95.12,4.1
2022,11,16,11,194.6,0.17,95.12,4.32
2022,11,16,12,164.47,0.05,95.11,4.71
2022,11,16,13,162.21,0.01,95.08,4.89
2022,11,16,14,116.88,0.01,95.05,4.4
2022,11,16,15,56.72,0.01,95.03,3.43
2022,11,16,16,10.0,0.0,95.02,2.4
2022,11,16,17,0.0,0.0,95.0,1.35
2022,11,16,18,0.0,0.0,94.98,1.11
2022,11,16,19,0.0,0.0,94.96,2.32
2022,11,16,20,0.0,0.0,94.91,3.63
2022,11,16,21,0.0,0.0,94.89,4.5
2022,11,16,22,0.0,0.0,94.88,4.87
2022,11,16,23,0.0,0.0,94.88,5.13
2022,11,17,0,0.0,0.01,94.83,5.24
2022,11,17,1,0.0,0.02,94.79,5.37
2022,11,17,2,0.0,0.03,94.75,5.57
2022,11,17,3,0.0,0.04,94.69,5.79
2022,11,17,4,0.0,0.09,94.63,6.43
2022,11,17,5,0.0,0.14,94.57,7.27
2022,11,17,6,0.0,0.35,94.53,7.59
2022,11,17,7,6.05,0.79,94.5,7.69
2022,11,17,8,56.36,0.61,94.51,6.73
2022,11,17,9,91.06,0.15,94.53,5.9
2022,11,17,10,109.1,0.07,94.54,5.44
2022,11,17,11,114.98,0.11,94.54,5.55
2022,11,17,12,136.1,0.18,94.54,6.99
2022,11,17,13,228.14,0.16,94.55,8.04
2022,11,17,14,161.53,0.07,94.55,7.71
2022,11,17,15,86.23,0.05,94.55,7.13
2022,11,17,16,10.42,0.03,94.56,6.76
2022,11,17,17,0.0,0.03,94.57,6.18
2022,11,17,18,0.0,0.02,94.59,5.82
2022,11,17,19,0.0,0.03,94.61,5.52
2022,11,17,20,0.0,0.03,94.61,5.31
2022,11,17,21,0.0,0.04,94.59,5.08
2022,11,17,22,0.0,0.2,94.56,5.12
2022,11,17,23,0.0,0.96,94.51,5.54
2022,11,18,0,0.0,1.97,94.49,5.69
2022,11,18,1,0.0,1.44,94.52,5.83
2022,11,18,2,0.0,0.55,94.54,5.48
2022,11,18,3,0.0,0.52,94.51,4.91
2022,11,18,4,0.0,0.6,94.54,5.45
2022,11,18,5,0.0,0.48,94.58,6.06
2022,11,18,6,0.0,0.4,94.6,5.93
2022,11,18,7,6.12,0.4,94.64,6.11
2022,11,18,8,36.3,0.42,94.69,6.13
2022,11,18,9,82.96,0.43,94.75,6.0
2022,11,18,10,111.16,0.41,94.8,6.37
2022,11,18,11,108.23,0.38,94.85,7.17
2022,11,18,12,67.18,0.45,94.87,7.59
2022,11,18,13,106.19,0.54,94.89,7.49
2022,11,18,14,34.76,0.57,94.92,6.95
2022,11,18,15,33.51,0.55,94.95,6.85
2022,11,18,16,7.47,0.52,95.0,7.15
2022,11,18,17,0.0,0.48,95.04,7.33
2022,11,18,18,0.0,0.4,95.09,7.32
2022,11,18,19,0.0,0.34,95.13,7.44
2022,11,18,20,0.0,0.29,95.17,6.92
2022,11,18,21,0.0,0.26,95.21,6.12
2022,11,18,22,0.0,0.24,95.26,5.44
2022,11,18,23,0.0,0.21,95.28,4.48
2022,11,19,0,0.0,0.23,95.3,3.32
2022,11,19,1,0.0,0.29,95.32,2.31
2022,11,19,2,0.0,0.39,95.34,1.56
2022,11,19,3,0.0,0.5,95.35,1.34
2022,11,19,4,0.0,0.56,95.4,1.72
2022,11,19,5,0.0,0.55,95.46,2.51
2022,11,19,6,0.0,0.48,95.5,3.34
2022,11,19,7,6.07,0.34,95.53,3.88
2022,11,19,8,48.17,0.21,95.56,4.05
2022,11,19,9,84.45,0.16,95.6,3.97
2022,11,19,10,117.38,0.13,95.63,3.58
2022,11,19,11,165.98,0.12,95.65,2.61
2022,11,19,12,149.98,0.14,95.64,1.17
2022,11,19,13,170.53,0.17,95.61,0.2
2022,11,19,14,99.52,0.18,95.59,0.75
2022,11,19,15,44.3,0.19,95.58,1.57
2022,11,19,16,6.82,0.18,95.6,2.44
2022,11,19,17,0.0,0.16,95.61,2.95
2022,11,19,18,0.0,0.19,95.63,2.86
2022,11,19,19,0.0,0.18,95.68,2.13
2022,11,19,20,0.0,0.14,95.71,1.52
2022,11,19,21,0.0,0.1,95.73,0.94
2022,11,19,22,0.0,0.09,95.73,0.59
2022,11,19,23,0.0,0.09,95.73,1.22
2022,11,20,0,0.0,0.13,95.72,1.71
2022,11,20,1,0.0,0.18,95.73,2.27
2022,11,20,2,0.0,0.26,95.74,2.77
2022,11,20,3,0.0,0.33,95.74,3.57
2022,11,20,4,0.0,0.31,95.73,4.93
2022,11,20,5,0.0,0.27,95.73,5.9
2022,11,20,6,0.0,0.2,95.71,6.86
2022,11,20,7,0.0,0.16,95.7,7.38
2022,11,20,8,55.84,0.17,95.7,7.9
2022,11,20,9,71.84,0.17,95.72,8.24
2022,11,20,10,115.6,0.19,95.73,8.73
2022,11,20,11,153.27,0.15,95.74,8.78
2022,11,20,12,143.32,0.11,95.72,8.64
2022,11,20,13,124.65,0.11,95.7,8.51
2022,11,20,14,79.27,0.1,95.69,8.09
2022,11,20,15,31.15,0.08,95.68,7.13
2022,11,20,16,6.95,0.07,95.68,7.07
2022,11,20,17,0.0,0.06,95.66,7.04
2022,11,20,18,0.0,0.04,95.63,7.06
2022,11,20,19,0.0,0.01,95.59,6.94
2022,11,20,20,0.0,0.01,95.54,7.04
2022,11,20,21,0.0,0.01,95.49,7.45
2022,11,20,22,0.0,0.2,95.45,7.94
2022,11,20,23,0.0,0.6,95.4,8.58
2022,11,21,0,0.0,0.54,95.37,10.0
2022,11,21,1,0.0,0.17,95.35,10.93
2022,11,21,2,0.0,0.03,95.37,11.69
2022,11,21,3,0.0,0.01,95.36,11.27
2022,11,21,4,0.0,0.04,95.34,10.66
2022,11,21,5,0.0,0.08,95.3,9.91
2022,11,21,6,0.0,0.05,95.27,8.98
2022,11,21,7,0.0,0.03,95.25,8.74
2022,11,21,8,58.64,0.04,95.29,8.35
2022,11,21,9,138.14,0.07,95.33,7.75
2022,11,21,10,207.12,0.14,95.36,7.76
2022,11,21,11,261.78,0.12,95.37,7.9
2022,11,21,12,270.67,0.12,95.31,7.0
2022,11,21,13,237.82,0.06,95.23,5.49
2022,11,21,14,191.48,0.02,95.17,4.13
2022,11,21,15,90.98,0.01,95.09,3.02
2022,11,21,16,9.09,0.0,95.0,3.06
2022,11,21,17,0.0,0.0,94.93,4.67
2022,11,21,18,0.0,0.0,94.85,6.71
2022,11,21,19,0.0,0.0,94.75,8.2
2022,11,21,20,0.0,0.0,94.65,8.53
2022,11,21,21,0.0,0.0,94.59,7.86
2022,11,21,22,0.0,0.0,94.55,6.99
2022,11,21,23,0.0,0.0,94.5,7.2
2022,11,22,0,0.0,0.0,94.46,6.41
2022,11,22,1,0.0,0.01,94.43,5.55
2022,11,22,2,0.0,0.08,94.41,4.94
2022,11,22,3,0.0,0.15,94.44,4.74
2022,11,22,4,0.0,0.11,94.46,4.49
2022,11,22,5,0.0,0.09,94.48,4.65
2022,11,22,6,0.0,0.04,94.5,5.28
2022,11,22,7,0.0,0.02,94.53,5.46
2022,11,22,8,39.94,0.02,94.6,5.74
2022,11,22,9,73.99,0.02,94.67,5.18
2022,11,22,10,140.27,0.02,94.72,4.51
2022,11,22,11,150.95,0.01,94.74,3.69
2022,11,22,12,154.88,0.0,94.72,3.66
2022,11,22,13,120.04,0.0,94.7,3.7
2022,11,22,14,84.06,0.0,94.7,2.98
2022,11,22,15,40.55,0.0,94.75,3.01
2022,11,22,16,5.95,0.0,94.8,4.0
2022,11,22,17,0.0,0.01,94.82,4.95
2022,11,22,18,0.0,0.0,94.84,5.45
2022,11,22,19,0.0,0.0,94.88,5.68
2022,11,22,20,0.0,0.0,94.92,5.67
2022,11,22,21,0.0,0.01,94.95,5.6
2022,11,22,22,0.0,0.01,94.98,5.65
2022,11,22,23,0.0,0.02,95.0,5.37
2022,11,23,0,0.0,0.02,95.01,4.67
2022,11,23,1,0.0,0.02,95.02,4.02
2022,11,23,2,0.0,0.02,95.05,3.75
2022,11,23,3,0.0,0.02,95.07,3.98
2022,11,23,4,0.0,0.02,95.08,3.83
2022,11,23,5,0.0,0.01,95.08,3.28
2022,11,23,6,0.0,0.0,95.08,2.78
2022,11,23,7,0.0,0.0,95.09,2.85
2022,11,23,8,57.95,0.01,95.11,3.06
2022,11,23,9,141.7,0.01,95.12,2.89
