-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 
Location: Latitude  49.479   Longitude 11.1906 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 425.69 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS50M,ALLSKY_SFC_SW_DWN,WD50M,T2M
2023,4,20,7,96.54,6.98,233.69,91.41,2.63
2023,4,20,8,96.56,7.52,335.98,94.29,4.33
2023,4,20,9,96.55,8.09,442.05,93.49,5.51
2023,4,20,10,96.53,8.57,362.14,90.26,6.36
2023,4,20,11,96.48,8.94,417.51,87.85,6.93
2023,4,20,12,96.42,9.36,276.78,89.23,8.05
2023,4,20,13,96.35,9.77,281.85,92.8,9.02
2023,4,20,14,96.3,9.85,210.91,97.7,9.62
2023,4,20,15,96.27,9.69,216.89,99.75,9.72
2023,4,20,16,96.26,8.99,140.8,95.83,9.48
2023,4,20,17,96.26,7.73,94.41,84.84,9.01
2023,4,20,18,96.26,6.96,31.64,71.89,8.15
2023,4,20,19,96.26,6.67,0.0,63.4,7.3
2023,4,20,20,96.28,6.97,0.0,66.14,7.23
2023,4,20,21,96.27,7.4,0.0,74.0,6.93
2023,4,20,22,96.27,7.89,0.0,81.97,6.94
2023,4,20,23,96.27,8.04,0.0,89.16,6.88
2023,4,21,0,96.28,7.61,0.0,95.42,6.62
2023,4,21,1,96.29,6.73,0.0,100.5,6.28
2023,4,21,2,96.3,5.82,0.0,103.42,5.97
2023,4,21,3,96.31,5.12,0.0,106.39,5.67
2023,4,21,4,96.32,4.84,0.0,108.14,5.43
2023,4,21,5,96.33,4.47,15.83,105.93,5.24
2023,4,21,6,96.34,4.38,95.5,103.71,5.62
2023,4,21,7,96.36,4.95,229.09,109.06,6.51
2023,4,21,8,96.37,5.22,373.97,109.22,7.81
2023,4,21,9,96.37,5.84,515.62,111.0,10.78
2023,4,21,10,96.35,6.02,624.31,112.17,13.66
2023,4,21,11,96.31,6.12,726.09,113.29,15.73
2023,4,21,12,96.25,6.37,766.59,114.87,17.05
2023,4,21,13,96.2,6.87,767.14,116.39,17.68
2023,4,21,14,96.14,7.34,665.9,117.88,17.84
2023,4,21,15,96.11,7.5,528.27,119.5,17.69
2023,4,21,16,96.09,7.3,368.48,121.04,17.31
2023,4,21,17,96.09,6.83,220.78,120.67,16.37
2023,4,21,18,96.1,7.23,74.71,118.86,13.95
2023,4,21,19,96.12,8.27,0.0,116.83,11.65
2023,4,21,20,96.14,9.15,0.0,115.27,11.06
2023,4,21,21,96.16,9.44,0.0,115.27,10.44
2023,4,21,22,96.17,9.39,0.0,117.55,9.75
2023,4,21,23,96.18,8.47,0.0,116.75,8.87
2023,4,22,0,96.18,7.83,0.0,114.65,8.13
2023,4,22,1,96.17,7.57,0.0,115.69,7.65
2023,4,22,2,96.17,7.33,0.0,118.94,7.32
2023,4,22,3,96.16,7.25,0.0,125.35,7.08
2023,4,22,4,96.16,7.18,0.0,126.23,6.65
2023,4,22,5,96.16,7.15,17.02,125.25,6.33
2023,4,22,6,96.18,6.25,116.35,127.84,7.5
2023,4,22,7,96.2,5.37,256.4,133.05,9.23
2023,4,22,8,96.2,5.1,402.51,137.11,11.85
2023,4,22,9,96.19,5.0,539.8,138.29,14.27
2023,4,22,10,96.17,5.07,679.02,143.84,16.76
2023,4,22,11,96.13,4.89,692.0,147.4,18.41
2023,4,22,12,96.09,4.7,745.03,148.95,19.38
2023,4,22,13,96.06,4.61,681.2,150.65,20.0
2023,4,22,14,96.01,4.54,595.4,156.66,20.28
2023,4,22,15,95.99,4.38,443.44,167.13,20.23
2023,4,22,16,95.97,4.0,293.48,177.76,19.73
2023,4,22,17,95.95,3.44,165.73,192.18,18.71
2023,4,22,18,95.93,3.07,52.97,221.28,16.55
2023,4,22,19,95.96,3.7,0.0,249.88,14.72
2023,4,22,20,96.0,4.29,0.0,265.93,13.4
2023,4,22,21,96.01,4.52,0.0,272.97,12.28
2023,4,22,22,96.0,4.42,0.0,277.21,11.45
2023,4,22,23,96.0,4.62,0.0,277.09,10.8
2023,4,23,0,96.01,4.87,0.0,275.34,10.64
2023,4,23,1,95.99,4.58,0.0,271.66,10.19
2023,4,23,2,96.0,4.25,0.0,254.99,9.52
2023,4,23,3,96.02,5.17,0.0,240.06,8.77
2023,4,23,4,96.05,6.34,0.0,236.98,8.48
2023,4,23,5,96.05,6.79,15.21,238.27,8.83
2023,4,23,6,96.07,6.27,47.53,239.34,9.4
2023,4,23,7,96.1,5.67,159.09,240.78,9.83
2023,4,23,8,96.11,5.69,263.67,246.01,10.67
2023,4,23,9,96.09,5.14,383.22,245.5,12.01
2023,4,23,10,96.06,4.43,459.38,238.92,13.9
2023,4,23,11,96.0,4.08,468.82,231.07,15.51
2023,4,23,12,95.93,4.02,459.02,221.3,16.51
2023,4,23,13,95.87,4.22,464.22,211.13,17.01
2023,4,23,14,95.82,4.67,430.7,202.44,17.06
2023,4,23,15,95.76,5.1,406.86,195.82,16.77
2023,4,23,16,95.71,5.36,251.74,191.34,16.54
2023,4,23,17,95.65,5.21,151.61,182.06,15.82
2023,4,23,18,95.62,5.75,53.3,172.34,14.04
2023,4,23,19,95.6,6.57,0.0,176.59,12.24
2023,4,23,20,95.59,6.86,0.0,196.95,12.37
2023,4,23,21,95.59,7.74,0.0,221.85,12.08
2023,4,23,22,95.63,9.15,0.0,239.58,11.73
2023,4,23,23,95.64,8.18,0.0,245.39,10.71
2023,4,24,0,95.6,7.31,0.0,241.05,9.83
2023,4,24,1,95.56,7.29,0.0,237.08,9.4
2023,4,24,2,95.54,7.24,0.0,236.26,9.12
2023,4,24,3,95.53,6.88,0.0,236.63,8.82
2023,4,24,4,95.53,6.56,0.0,234.99,8.63
2023,4,24,5,95.54,6.32,15.97,231.22,8.46
2023,4,24,6,95.57,6.81,67.0,239.08,8.8
2023,4,24,7,95.6,8.49,167.3,256.37,9.37
2023,4,24,8,95.65,9.45,310.22,266.87,10.24
2023,4,24,9,95.69,9.84,388.62,269.5,11.24
2023,4,24,10,95.71,10.06,469.04,266.03,12.01
2023,4,24,11,95.73,10.72,465.86,262.63,12.4
2023,4,24,12,95.75,11.35,458.93,261.93,12.48
2023,4,24,13,95.76,11.64,379.4,264.3,12.37
2023,4,24,14,95.76,11.63,347.02,268.84,12.12
2023,4,24,15,95.76,11.5,290.62,273.58,11.8
2023,4,24,16,95.77,11.11,194.8,276.63,11.31
2023,4,24,17,95.82,9.69,131.13,276.81,10.4
2023,4,24,18,95.86,8.21,54.8,273.55,9.19
2023,4,24,19,95.91,7.59,0.0,269.0,7.35
2023,4,24,20,95.97,7.03,0.0,261.82,6.4
2023,4,24,21,95.99,7.4,0.0,258.68,6.03
2023,4,24,22,95.98,7.33,0.0,256.82,5.72
2023,4,24,23,95.95,7.2,0.0,257.08,5.4
2023,4,25,0,95.93,6.76,0.0,256.7,5.19
2023,4,25,1,95.89,6.58,0.0,256.48,4.96
2023,4,25,2,95.86,6.17,0.0,253.59,4.84
2023,4,25,3,95.83,5.85,0.0,249.68,4.91
2023,4,25,4,95.81,5.71,0.0,247.57,5.08
2023,4,25,5,95.8,5.58,16.3,248.14,5.36
2023,4,25,6,95.82,5.19,63.76,254.62,5.8
2023,4,25,7,95.84,5.01,151.98,272.5,6.01
2023,4,25,8,95.87,5.28,239.56,301.31,6.17
2023,4,25,9,95.93,5.67,332.91,324.54,6.55
2023,4,25,10,95.95,5.49,413.22,333.98,8.0
2023,4,25,11,95.98,5.52,541.9,326.78,9.36
2023,4,25,12,96.01,6.03,394.45,319.1,9.73
2023,4,25,13,96.06,6.4,350.77,313.61,9.57
2023,4,25,14,96.1,6.64,304.06,311.28,9.15
2023,4,25,15,96.13,6.94,248.69,312.72,9.0
2023,4,25,16,96.18,7.25,177.3,314.65,8.91
2023,4,25,17,96.22,6.99,105.44,315.91,8.28
2023,4,25,18,96.27,6.06,39.77,315.37,7.14
2023,4,25,19,96.33,5.76,0.0,314.12,5.3
2023,4,25,20,96.39,5.56,0.0,313.52,4.57
2023,4,25,21,96.43,5.63,0.0,313.42,4.17
2023,4,25,22,96.46,5.92,0.0,316.76,3.88
2023,4,25,23,96.5,5.85,0.0,323.31,3.23
2023,4,26,0,96.52,5.54,0.0,330.26,2.27
2023,4,26,1,96.53,5.37,0.0,336.79,1.27
2023,4,26,2,96.54,5.19,0.0,341.65,0.4
2023,4,26,3,96.57,4.89,0.0,344.99,-0.28
2023,4,26,4,96.58,4.38,0.0,347.85,-0.83
2023,4,26,5,96.61,3.7,27.75,351.51,-0.53
2023,4,26,6,96.65,2.84,162.7,352.56,2.23
2023,4,26,7,96.66,3.01,332.86,336.76,4.41
2023,4,26,8,96.67,3.49,500.09,317.54,5.62
2023,4,26,9,96.67,3.78,541.38,305.83,6.87
2023,4,26,10,96.68,4.06,539.95,298.79,8.04
2023,4,26,11,96.67,4.23,550.13,294.91,9.07
2023,4,26,12,96.66,4.34,569.98,294.44,9.55
2023,4,26,13,96.64,4.23,604.77,296.28,9.49
2023,4,26,14,96.62,4.24,517.99,299.21,9.4
2023,4,26,15,96.6,3.97,460.87,303.19,9.31
2023,4,26,16,96.58,3.69,331.26,310.8,9.16
2023,4,26,17,96.6,3.59,190.97,323.58,8.71
2023,4,26,18,96.62,3.63,71.68,345.28,7.31
2023,4,26,19,96.67,3.94,7.41,9.93,5.17
2023,4,26,20,96.73,4.06,0.0,29.77,4.42
2023,4,26,21,96.76,4.02,0.0,48.38,3.85
2023,4,26,22,96.77,3.93,0.0,64.35,3.25
2023,4,26,23,96.77,3.82,0.0,78.78,2.78
2023,4,27,0,96.76,3.81,0.0,92.35,2.32
2023,4,27,1,96.75,3.78,0.0,103.52,1.81
2023,4,27,2,96.76,3.59,0.0,112.77,1.52
2023,4,27,3,96.78,3.42,0.0,121.44,1.29
2023,4,27,4,96.8,3.25,0.0,125.41,1.05
2023,4,27,5,96.82,3.22,23.44,124.73,1.21
2023,4,27,6,96.85,3.14,110.48,123.22,3.8
2023,4,27,7,96.87,2.32,241.55,123.9,5.94
2023,4,27,8,96.87,1.03,397.66,128.25,8.86
2023,4,27,9,96.86,0.37,500.03,206.03,10.59
2023,4,27,10,96.86,0.97,668.55,247.17,12.07
2023,4,27,11,96.83,1.42,734.24,255.05,13.16
2023,4,27,12,96.81,1.86,700.53,263.5,13.93
2023,4,27,13,96.79,1.98,576.67,273.39,14.44
2023,4,27,14,96.76,1.98,477.71,283.93,14.64
2023,4,27,15,96.74,1.68,410.3,295.26,14.48
2023,4,27,16,96.74,1.5,273.09,310.76,14.22
2023,4,27,17,96.73,0.96,153.97,3.75,13.6
2023,4,27,18,96.72,1.98,51.23,69.42,12.11
2023,4,27,19,96.72,4.05,7.07,88.67,9.66
2023,4,27,20,96.73,5.51,0.0,105.89,8.55
2023,4,27,21,96.74,6.33,0.0,119.19,8.02
2023,4,27,22,96.72,6.96,0.0,131.72,7.77
2023,4,27,23,96.7,7.48,0.0,142.56,7.45
2023,4,28,0,96.63,7.83,0.0,150.39,7.08
2023,4,28,1,96.59,7.63,0.0,155.19,6.55
2023,4,28,2,96.55,7.45,0.0,156.71,6.37
2023,4,28,3,96.51,7.37,0.0,157.02,6.33
2023,4,28,4,96.45,7.35,0.0,156.05,6.08
2023,4,28,5,96.42,6.81,18.58,156.55,5.88
2023,4,28,6,96.48,5.39,19.49,180.0,6.61
2023,4,28,7,96.47,5.05,45.98,175.48,7.38
2023,4,28,8,96.43,4.86,93.48,160.28,8.4
2023,4,28,9,96.41,5.03,97.99,159.06,9.74
2023,4,28,10,96.39,5.4,164.48,173.36,11.21
2023,4,28,11,96.35,5.48,290.17,189.18,12.25
2023,4,28,12,96.32,4.88,277.71,203.2,12.61
2023,4,28,13,96.27,3.86,240.02,218.84,12.88
2023,4,28,14,96.24,3.98,209.32,248.72,13.31
2023,4,28,15,96.23,4.25,138.6,264.83,13.7
2023,4,28,16,96.21,4.46,141.5,272.11,14.33
2023,4,28,17,96.21,3.77,80.87,268.93,14.15
2023,4,28,18,96.22,3.16,29.0,247.04,13.0
2023,4,28,19,96.24,4.05,6.48,230.32,11.08
2023,4,28,20,96.26,5.21,0.0,223.72,10.26
2023,4,28,21,96.25,6.04,0.0,224.48,10.0
2023,4,28,22,96.22,6.76,0.0,228.65,10.01
2023,4,28,23,96.21,7.2,0.0,239.07,10.13
2023,4,29,0,96.19,7.4,0.0,253.57,10.14
2023,4,29,1,96.18,7.17,0.0,270.19,9.87
2023,4,29,2,96.19,6.46,0.0,284.78,9.36
2023,4,29,3,96.22,5.79,0.0,295.25,9.02
2023,4,29,4,96.26,5.65,0.0,303.27,8.77
2023,4,29,5,96.29,5.25,23.57,305.98,8.8
2023,4,29,6,96.33,4.3,65.77,303.66,9.51
2023,4,29,7,96.38,4.6,142.65,302.45,10.55
2023,4,29,8,96.41,5.66,212.38,305.56,12.12
2023,4,29,9,96.43,6.32,277.34,304.06,13.53
2023,4,29,10,96.45,6.55,281.95,305.43,14.4
2023,4,29,11,96.47,6.59,297.86,307.97,15.11
2023,4,29,12,96.49,6.57,359.14,311.04,15.51
2023,4,29,13,96.51,6.61,261.95,314.71,15.31
2023,4,29,14,96.54,6.63,231.07,319.97,14.78
2023,4,29,15,96.57,6.54,172.43,328.13,13.96
2023,4,29,16,96.6,6.39,132.73,338.39,13.58
2023,4,29,17,96.64,6.1,64.54,350.27,12.74
2023,4,29,18,96.7,5.89,16.15,2.43,11.6
2023,4,29,19,96.78,6.04,6.55,12.24,9.94
2023,4,29,20,96.86,6.06,0.0,21.57,8.8
2023,4,29,21,96.9,5.74,0.0,29.01,7.94
2023,4,29,22,96.93,5.29,0.0,33.2,6.77
2023,4,29,23,96.95,4.87,0.0,33.95,5.74
2023,4,30,0,96.96,4.71,0.0,32.95,5.08
2023,4,30,1,96.96,4.78,0.0,32.39,4.78
2023,4,30,2,96.98,4.82,0.0,33.36,4.93
2023,4,30,3,97.01,4.88,0.0,36.59,5.43
2023,4,30,4,97.03,4.81,0.0,41.05,5.77
2023,4,30,5,97.06,4.72,24.62,44.93,5.92
2023,4,30,6,97.09,4.54,149.89,49.32,6.44
2023,4,30,7,97.11,4.93,309.12,58.48,7.9
2023,4,30,8,97.1,5.14,500.42,67.02,10.39
2023,4,30,9,97.09,4.86,616.66,67.72,12.53
2023,4,30,10,97.06,4.86,564.28,64.88,13.92
2023,4,30,11,97.03,5.13,727.42,66.13,14.92
2023,4,30,12,96.98,5.47,672.58,69.42,15.74
2023,4,30,13,96.93,5.67,695.06,73.91,16.26
2023,4,30,14,96.89,5.6,590.86,78.58,16.58
2023,4,30,15,96.85,5.47,465.92,81.95,16.55
2023,4,30,16,96.82,5.46,357.34,83.68,16.17
2023,4,30,17,96.8,5.63,210.44,84.66,15.4
2023,4,30,18,96.8,6.03,80.48,83.97,13.65
2023,4,30,19,96.81,7.41,7.64,85.52,11.01
2023,4,30,20,96.83,8.51,0.0,88.9,9.77
2023,4,30,21,96.84,8.68,0.0,93.15,8.92
2023,4,30,22,96.83,8.36,0.0,93.86,7.98
2023,4,30,23,96.82,8.47,0.0,92.01,7.31
2023,5,1,0,96.78,8.46,0.0,92.06,6.88
2023,5,1,1,96.72,8.3,0.0,90.92,6.38
2023,5,1,2,96.66,8.07,0.0,88.28,5.94
2023,5,1,3,96.62,7.95,0.0,86.23,5.49
2023,5,1,4,96.59,7.91,0.0,87.62,4.99
2023,5,1,5,96.57,7.58,30.16,90.94,5.15
2023,5,1,6,96.55,6.65,109.21,92.22,6.08
2023,5,1,7,96.52,5.68,220.16,91.02,7.38
2023,5,1,8,96.47,5.73,303.28,100.3,9.07
2023,5,1,9,96.45,5.16,369.72,108.71,10.41
2023,5,1,10,96.45,4.05,327.69,114.98,11.1
2023,5,1,11,96.45,2.92,259.8,120.41,11.4
2023,5,1,12,96.43,2.01,259.64,134.53,11.52
2023,5,1,13,96.41,1.49,314.66,172.46,11.64
2023,5,1,14,96.38,1.74,252.92,220.27,11.7
2023,5,1,15,96.35,2.48,248.39,247.96,11.59
2023,5,1,16,96.35,3.3,175.68,264.02,11.19
2023,5,1,17,96.37,3.66,121.75,276.0,10.67
2023,5,1,18,96.4,3.62,48.8,285.5,9.94
2023,5,1,19,96.44,3.51,8.55,290.05,8.79
2023,5,1,20,96.5,3.36,0.0,288.56,8.17
2023,5,1,21,96.54,3.28,0.0,280.85,7.68
2023,5,1,22,96.56,3.53,0.0,276.86,7.17
2023,5,1,23,96.58,3.81,0.0,276.24,6.7
2023,5,2,0,96.6,3.87,0.0,273.13,6.19
2023,5,2,1,96.62,4.04,0.0,273.0,5.85
2023,5,2,2,96.65,4.33,0.0,275.91,5.6
2023,5,2,3,96.69,4.52,0.0,280.16,5.37
2023,5,2,4,96.73,4.36,0.0,287.3,5.23
2023,5,2,5,96.76,3.99,25.07,296.67,5.63
2023,5,2,6,96.82,3.47,68.36,307.59,7.29
2023,5,2,7,96.89,3.04,117.21,322.51,8.73
2023,5,2,8,96.95,3.63,229.95,341.29,10.69
2023,5,2,9,96.98,3.7,373.87,350.28,12.08
2023,5,2,10,97.01,3.47,447.29,345.81,13.24
2023,5,2,11,97.04,3.38,436.45,336.45,13.91
2023,5,2,12,97.07,3.53,510.12,332.13,13.68
2023,5,2,13,97.09,3.74,450.98,329.2,14.14
2023,5,2,14,97.08,4.02,428.76,327.39,14.39
2023,5,2,15,97.1,4.31,370.98,328.32,14.34
2023,5,2,16,97.13,4.7,289.3,334.59,14.03
2023,5,2,17,97.16,5.05,169.06,344.03,13.34
2023,5,2,18,97.22,5.83,70.88,357.39,12.04
2023,5,2,19,97.29,6.89,8.32,7.56,10.31
2023,5,2,20,97.38,7.32,0.0,18.69,9.3
2023,5,2,21,97.42,6.9,0.0,27.58,8.26
2023,5,2,22,97.43,6.59,0.0,34.57,7.12
2023,5,2,23,97.44,6.48,0.0,39.62,6.16
2023,5,3,0,97.45,6.32,0.0,43.15,5.46
2023,5,3,1,97.45,6.13,0.0,45.62,4.92
2023,5,3,2,97.46,6.02,0.0,48.05,4.49
2023,5,3,3,97.48,5.97,0.0,49.89,4.03
2023,5,3,4,97.5,5.79,0.0,50.36,3.57
2023,5,3,5,97.52,5.42,39.2,53.26,3.87
2023,5,3,6,97.55,4.4,139.69,58.74,5.34
2023,5,3,7,97.55,4.24,290.67,69.83,7.87
2023,5,3,8,97.54,3.31,453.96,73.15,10.12
2023,5,3,9,97.51,2.32,617.46,66.98,11.99
2023,5,3,10,97.48,1.69,685.99,52.5,13.65
2023,5,3,11,97.45,1.66,738.32,38.87,14.79
2023,5,3,12,97.41,1.89,757.58,34.22,15.61
2023,5,3,13,97.38,2.31,699.64,32.99,16.12
2023,5,3,14,97.36,2.81,663.59,33.56,16.35
2023,5,3,15,97.34,3.22,567.13,38.99,16.24
2023,5,3,16,97.32,3.56,430.3,48.47,15.9
2023,5,3,17,97.29,3.85,265.05,57.6,15.26
2023,5,3,18,97.29,4.34,103.48,60.57,13.48
2023,5,3,19,97.3,5.39,10.45,68.38,10.11
2023,5,3,20,97.32,6.6,0.0,84.29,8.73
2023,5,3,21,97.34,7.47,0.0,96.73,7.97
2023,5,3,22,97.33,8.16,0.0,104.58,7.25
2023,5,3,23,97.33,8.29,0.0,105.02,6.48
2023,5,4,0,97.3,8.21,0.0,103.48,5.67
2023,5,4,1,97.27,8.14,0.0,103.32,5.05
2023,5,4,2,97.26,8.04,0.0,103.78,4.62
2023,5,4,3,97.24,7.98,0.0,104.74,4.3
2023,5,4,4,97.24,7.87,0.0,105.77,4.3
2023,5,4,5,97.24,7.47,44.53,106.52,4.87
2023,5,4,6,97.24,5.94,176.85,106.27,6.54
2023,5,4,7,97.24,4.68,330.59,105.08,8.87
2023,5,4,8,97.23,6.05,475.45,116.76,12.24
2023,5,4,9,97.21,5.86,636.91,117.96,14.2
2023,5,4,10,97.18,5.55,775.47,121.3,15.72
2023,5,4,11,97.13,5.17,825.76,124.41,17.0
2023,5,4,12,97.09,4.82,842.28,125.44,17.89
2023,5,4,13,97.04,4.67,782.19,124.57,18.35
2023,5,4,14,96.98,4.65,629.74,122.86,18.59
2023,5,4,15,96.92,4.81,524.82,121.65,18.55
2023,5,4,16,96.87,5.11,409.24,121.62,18.19
2023,5,4,17,96.83,5.27,252.71,120.18,17.25
2023,5,4,18,96.82,5.69,99.66,118.99,14.98
2023,5,4,19,96.83,6.53,11.47,123.04,12.01
2023,5,4,20,96.85,6.99,0.0,130.01,10.89
2023,5,4,21,96.85,7.01,0.0,137.85,10.38
2023,5,4,22,96.84,6.93,0.0,144.41,9.76
2023,5,4,23,96.82,6.83,0.0,148.38,9.08
2023,5,5,0,96.8,6.69,0.0,149.87,8.44
2023,5,5,1,96.77,6.59,0.0,149.42,7.76
2023,5,5,2,96.76,6.5,0.0,148.91,7.14
2023,5,5,3,96.75,6.33,0.0,150.33,6.6
2023,5,5,4,96.76,5.97,0.0,153.5,6.07
2023,5,5,5,96.76,5.51,42.93,155.65,6.77
2023,5,5,6,96.78,4.24,166.77,154.8,9.15
2023,5,5,7,96.79,2.96,311.23,149.58,11.09
2023,5,5,8,96.78,2.46,448.86,151.81,14.06
2023,5,5,9,96.78,2.21,575.09,163.17,17.23
2023,5,5,10,96.77,1.91,707.12,197.62,19.89
2023,5,5,11,96.75,2.38,767.06,231.93,20.98
2023,5,5,12,96.75,3.33,579.26,253.22,20.76
2023,5,5,13,96.77,4.28,484.37,268.95,19.32
2023,5,5,14,96.79,4.7,205.54,284.73,17.65
2023,5,5,15,96.78,4.32,172.3,305.87,16.54
2023,5,5,16,96.73,3.66,130.32,332.83,16.12
2023,5,5,17,96.69,2.91,85.95,353.68,16.06
2023,5,5,18,96.67,2.06,37.09,1.3,15.57
2023,5,5,19,96.66,1.3,8.08,354.84,14.83
2023,5,5,20,96.65,0.74,0.0,327.99,14.98
2023,5,5,21,96.61,0.91,0.0,277.85,14.65
2023,5,5,22,96.58,1.69,0.0,264.16,13.41
2023,5,5,23,96.56,2.58,0.0,268.78,12.25
2023,5,6,0,96.56,3.48,0.0,282.45,11.48
2023,5,6,1,96.57,4.56,0.0,295.69,11.33
2023,5,6,2,96.59,5.48,0.0,302.53,11.36
2023,5,6,3,96.62,5.7,0.0,302.51,11.11
2023,5,6,4,96.63,5.6,0.0,299.03,10.33
2023,5,6,5,96.65,5.57,32.78,294.7,10.48
2023,5,6,6,96.69,4.71,107.11,290.48,11.3
2023,5,6,7,96.74,4.51,202.64,302.92,12.57
2023,5,6,8,96.75,4.5,355.58,308.44,14.04
2023,5,6,9,96.77,4.47,508.88,306.55,15.14
2023,5,6,10,96.77,4.28,616.25,306.68,16.19
2023,5,6,11,96.76,3.96,642.38,311.32,17.28
2023,5,6,12,96.75,3.6,638.77,316.23,17.95
2023,5,6,13,96.73,3.14,535.62,320.65,18.18
2023,5,6,14,96.71,2.63,505.61,324.05,18.29
2023,5,6,15,96.69,2.2,366.97,325.69,18.21
2023,5,6,16,96.68,1.87,283.72,329.57,18.09
2023,5,6,17,96.67,1.79,160.87,343.54,17.72
2023,5,6,18,96.67,2.09,68.77,359.36,16.64
2023,5,6,19,96.68,2.91,11.82,21.54,14.5
2023,5,6,20,96.7,4.18,0.0,42.35,13.08
2023,5,6,21,96.7,5.24,0.0,57.92,12.35
2023,5,6,22,96.7,5.96,0.0,70.38,11.88
2023,5,6,23,96.7,6.44,0.0,80.64,11.09
2023,5,7,0,96.69,6.87,0.0,89.02,10.51
2023,5,7,1,96.69,7.2,0.0,94.61,9.88
2023,5,7,2,96.69,7.42,0.0,97.07,9.34
2023,5,7,3,96.69,7.37,0.0,97.31,8.96
2023,5,7,4,96.71,6.93,0.0,94.98,8.64
2023,5,7,5,96.74,6.44,33.58,92.64,9.01
2023,5,7,6,96.77,6.51,121.06,93.64,10.12
2023,5,7,7,96.78,6.52,231.27,94.19,12.01
2023,5,7,8,96.78,6.4,339.86,94.13,14.0
2023,5,7,9,96.8,6.08,485.07,94.42,15.75
2023,5,7,10,96.81,5.52,646.42,93.57,17.15
2023,5,7,11,96.8,5.17,693.38,91.56,18.24
2023,5,7,12,96.78,5.05,722.48,91.24,19.09
2023,5,7,13,96.77,4.91,670.99,93.29,19.58
2023,5,7,14,96.75,4.76,570.41,94.14,19.65
2023,5,7,15,96.75,4.81,454.54,92.05,19.01
2023,5,7,16,96.77,4.96,279.82,87.47,18.04
2023,5,7,17,96.78,5.25,154.15,81.27,17.08
2023,5,7,18,96.8,6.1,66.42,78.33,15.74
2023,5,7,19,96.84,7.29,8.99,80.44,14.08
2023,5,7,20,96.92,8.18,0.0,84.35,12.87
2023,5,7,21,96.98,8.53,0.0,89.42,11.51
2023,5,7,22,97.01,8.09,0.0,92.05,10.2
2023,5,7,23,97.03,7.59,0.0,93.72,9.3
2023,5,8,0,97.03,7.09,0.0,93.98,8.58
2023,5,8,1,97.03,6.46,0.0,92.29,7.98
2023,5,8,2,97.05,5.92,0.0,91.66,7.53
2023,5,8,3,97.07,5.49,0.0,93.92,7.15
2023,5,8,4,97.09,5.35,0.0,98.73,6.79
2023,5,8,5,97.12,5.32,27.75,102.38,6.85
2023,5,8,6,97.16,5.47,92.97,108.82,7.79
2023,5,8,7,97.19,5.43,189.75,112.51,9.37
2023,5,8,8,97.19,5.02,288.63,111.09,11.03
2023,5,8,9,97.19,4.45,366.99,107.35,12.69
2023,5,8,10,97.2,3.98,399.69,103.27,14.05
2023,5,8,11,97.2,3.76,391.83,98.01,15.08
2023,5,8,12,97.19,3.76,382.94,92.86,15.81
2023,5,8,13,97.17,3.85,386.3,89.54,16.22
2023,5,8,14,97.14,3.95,362.23,88.53,16.33
2023,5,8,15,97.12,4.05,284.27,89.67,16.34
2023,5,8,16,97.09,4.12,197.41,93.26,16.26
2023,5,8,17,97.09,4.19,125.2,95.46,15.94
2023,5,8,18,97.09,4.53,46.21,93.06,14.83
2023,5,8,19,97.09,5.42,12.84,97.87,12.29
2023,5,8,20,97.11,6.19,0.0,111.02,11.15
2023,5,8,21,97.11,6.66,0.0,126.99,10.51
2023,5,8,22,97.11,7.09,0.0,140.01,9.87
2023,5,8,23,97.11,7.02,0.0,146.52,9.24
2023,5,9,0,97.1,6.69,0.0,145.57,8.59
2023,5,9,1,97.06,6.73,0.0,138.29,7.95
2023,5,9,2,97.03,7.14,0.0,130.7,7.45
2023,5,9,3,97.01,7.34,0.0,126.99,7.0
2023,5,9,4,96.99,7.26,0.0,125.01,6.6
2023,5,9,5,96.96,6.63,41.52,123.56,6.8
2023,5,9,6,96.94,5.44,152.11,122.98,7.92
2023,5,9,7,96.92,5.87,292.05,129.22,10.4
2023,5,9,8,96.88,6.03,469.42,127.52,12.9
2023,5,9,9,96.8,5.92,621.4,123.38,14.69
2023,5,9,10,96.72,5.77,755.53,122.16,16.17
2023,5,9,11,96.63,5.49,794.57,123.98,17.44
2023,5,9,12,96.53,5.23,825.32,126.8,18.45
2023,5,9,13,96.45,5.09,804.59,128.52,19.17
2023,5,9,14,96.36,5.02,648.94,129.57,19.62
2023,5,9,15,96.28,5.04,552.12,129.27,19.69
2023,5,9,16,96.2,5.44,412.23,127.48,19.4
2023,5,9,17,96.15,5.74,252.55,124.58,18.44
2023,5,9,18,96.11,6.28,102.1,121.26,16.56
